Phone Model,BD Price,Phone URL
Huawei P30 Pro (8/256GB),"63,999",https://www.clickbd.com/bangladesh/2710997-huawei-p30-pro-8-256gb.html
Samsung Galaxy S20 Ultra 5G (12/128GB),"74,999",https://www.clickbd.com/bangladesh/2710991-samsung-galaxy-s20-ultra-5g-12-128gb.html
Samsung Galaxy S9 (4/64GB),"25,999",https://www.clickbd.com/bangladesh/2710990-samsung-galaxy-s9-4-64gb.html
"Apple ipad Pro 11"" 2018 Wifi+Cellular 1TB","86,999",https://www.clickbd.com/bangladesh/2710989-apple-ipad-pro-11-2018-wifi-cellular-1tb.html
,,https://www.clickbd.com/search?category=mobile-phones&page=180
Samsung Galaxy Note 9 (6/128GB),"36,999",https://www.clickbd.com/bangladesh/2710981-samsung-galaxy-note-9-6-128gb.html
Apple iphone Xs Max Gold (512GB),"67,999",https://www.clickbd.com/bangladesh/2710973-apple-iphone-xs-max-gold-512gb.html
"Blackberry Passport (3/32GB, White)","11,999",https://www.clickbd.com/bangladesh/2710972-blackberry-passport-3-32gb-white.html
"Apple iphone 11 Pro (4/64GB, Green)","82,999",https://www.clickbd.com/bangladesh/2710971-apple-iphone-11-pro-4-64gb-green.html
Nokia 3310 2017,"2,600",https://www.clickbd.com/bangladesh/2710934-nokia-3310-2017.html
OnePlus Nord 12/256GB PRICE IN BD,"43,000",https://www.clickbd.com/bangladesh/2710628-oneplus-nord-12-256gb-price-in-bd.html
Lenevo Tab4-8,"12,000",https://www.clickbd.com/bangladesh/2710623-lenevo-tab4-8.html
"ipad 2 wifi+3G (1nano SIM )16GB,10,HOUR BATTERY(ORIGINAL U.S","25,000",https://www.clickbd.com/bangladesh/2710431-ipad-2-wifi-3g-1nano-sim-16gb-10-hour-battery-original-u-s.html
Galaxy A7 (2018) Fully Fresh 100% OK,"12,700",https://www.clickbd.com/bangladesh/2709682-galaxy-a7-2018-fully-fresh-100-ok.html
OnePlus 5 Fully Fresh [ 8GB/128 GB Black ],"13,000",https://www.clickbd.com/bangladesh/2709678-oneplus-5-fully-fresh-8gb-128-gb-black.html
Huawei Y9 Prime 4GB 128GB,"15,500",https://www.clickbd.com/bangladesh/2709579-huawei-y9-prime-4gb-128gb.html
Xiaomi redmi 3s (octacore 1.40ghz),"3,500",https://www.clickbd.com/bangladesh/2709069-xiaomi-redmi-3s-octacore-1-40ghz.html
Samsung C5 Pro,"14,000",https://www.clickbd.com/bangladesh/2709056-samsung-c5-pro.html
VIVO V15 PR0 pop-up camera,"35,000",https://www.clickbd.com/bangladesh/2709048-vivo-v15-pr0-pop-up-camera.html
,,https://www.clickbd.com/search?category=mobile-phones&page=210
"Xiaomi Redmi 6A Global Edition (2GB,32GB) Dark Gray","7,500",https://www.clickbd.com/bangladesh/2709007-xiaomi-redmi-6a-global-edition-2gb-32gb-dark-gray.html
poco f1 6/128 gb,"18,500",https://www.clickbd.com/bangladesh/2708822-poco-f1-6-128-gb.html
SAMSUNG NOTE 9 ORIGINAL,"45,000",https://www.clickbd.com/bangladesh/2708152-samsung-note-9-original.html
Huawei সিঙ্গেল সিম টেলিফোন,"2,150",https://www.clickbd.com/bangladesh/2708035-huawei.html
HTC U Play 4/64 (Used),"7,000",https://www.clickbd.com/bangladesh/2708034-htc-u-play-4-64-used.html
apple iphone 11 pro max,"44,000",https://www.clickbd.com/bangladesh/2707996-apple-iphone-11-pro-max.html
Samsung Galaxy A2 Core -,"5,200",https://www.clickbd.com/bangladesh/2707970-samsung-galaxy-a2-core.html
Huawei Y9 (2018),"10,000",https://www.clickbd.com/bangladesh/2707792-huawei-y9-2018.html
,,https://www.clickbd.com/search?category=mobile-phones&page=210
Xiaomi MI 3W,"6,000",https://www.clickbd.com/bangladesh/2707791-xiaomi-mi-3w.html
SAMSUNG M40,"18,500",https://www.clickbd.com/bangladesh/2707201-samsung-m40.html
ONEPLUS NORD,"35,500",https://www.clickbd.com/bangladesh/2707200-oneplus-nord.html
walton,430,https://www.clickbd.com/bangladesh/2706803-walton.html
Realmi 5i,"13,000",https://www.clickbd.com/bangladesh/2706491-realmi-5i.html
Samsung Galaxy A01 2gb/16gb,"10,000",https://www.clickbd.com/bangladesh/2706465-samsung-galaxy-a01-2gb-16gb.html
১টি সিম সাপোর্টেড ল্যান্ডফোন FM সহ,"2,000",https://www.clickbd.com/bangladesh/2706464-fm.html
Bm10 Mini Small Gsm Mobile Phone Dual Sim Card,"1,500",https://www.clickbd.com/bangladesh/2706462-bm10-mini-small-gsm-mobile-phone-dual-sim-card.html
,,https://www.clickbd.com/search?category=mobile-phones&page=210
Samsung Galaxy M21,"19,000",https://www.clickbd.com/bangladesh/2706308-samsung-galaxy-m21.html
Symphony E60,"1,500",https://www.clickbd.com/bangladesh/2706259-symphony-e60.html
Huawei Y9 (2018),"10,000",https://www.clickbd.com/bangladesh/2705872-huawei-y9-2018.html
ASUS,"2,800",https://www.clickbd.com/bangladesh/2705780-asus.html
Samsung Galaxy S20 Ultra Price in BD,"90,000",https://www.clickbd.com/bangladesh/2705588-samsung-galaxy-s20-ultra-price-in-bd.html
Samsung Galaxy A2 Core,"5,000",https://www.clickbd.com/bangladesh/2705413-samsung-galaxy-a2-core.html
Redmi 7,"8,000",https://www.clickbd.com/bangladesh/2705351-redmi-7.html
Samsung Galaxy A8,"8,000",https://www.clickbd.com/bangladesh/2705194-samsung-galaxy-a8.html
Iphone 6s Plus (64 GB) [Rose Gold],"30,000",https://www.clickbd.com/bangladesh/2704967-iphone-6s-plus-64-gb-rose-gold.html
Samsung Galaxy s9 plus,"35,000",https://www.clickbd.com/bangladesh/2704893-samsung-galaxy-s9-plus.html
Tinmo 4 SIM X1 Power Bank Mobile 6300 mAh Battery,"1,850",https://www.clickbd.com/bangladesh/2704756-tinmo-4-sim-x1-power-bank-mobile-6300-mah-battery.html
Samsung Galaxy Note 4 2017 (Used),"14,000",https://www.clickbd.com/bangladesh/2704691-samsung-galaxy-note-4-2017-used.html
NOKIA Lumia 820,"7,000",https://www.clickbd.com/bangladesh/2704488-nokia-lumia-820.html
Realme 6 6/128 full box,"22,500",https://www.clickbd.com/bangladesh/2704335-realme-6-6-128-full-box.html
,,https://www.clickbd.com/search?category=mobile-phones&page=240
5 STAR 4Sim Big Battery Magic Voice Button Phone With Warran,"1,350",https://www.clickbd.com/bangladesh/2704302-5-star-4sim-big-battery-magic-voice-button-phone-with-warran.html
ICON i89 Folding Phone Dual Sim with Warranty,"1,699",https://www.clickbd.com/bangladesh/2704249-icon-i89-folding-phone-dual-sim-with-warranty.html
Western D46 4 Sim Mobile Phone with 1 Year Warranty,"1,599",https://www.clickbd.com/bangladesh/2704200-western-d46-4-sim-mobile-phone-with-1-year-warranty.html
Titanic T7 Banana phone Dual Sim With Warranty,"1,350",https://www.clickbd.com/bangladesh/2704199-titanic-t7-banana-phone-dual-sim-with-warranty.html
icon i71 Mini Phone Dual Sim With Warranty,"1,399",https://www.clickbd.com/bangladesh/2704182-icon-i71-mini-phone-dual-sim-with-warranty.html
Blackberry keyone,"22,000",https://www.clickbd.com/bangladesh/2704144-blackberry-keyone.html
Samsung c260,"1,800",https://www.clickbd.com/bangladesh/2704140-samsung-c260.html
SAMSUNG E250 BRAND NRE CONDN,"3,000",https://www.clickbd.com/bangladesh/2704137-samsung-e250-brand-nre-condn.html
,,https://www.clickbd.com/search?category=mobile-phones&page=240
iPhone x,"40,000",https://www.clickbd.com/bangladesh/2704133-iphone-x.html
samsung a51 6/128,"25,500",https://www.clickbd.com/bangladesh/2704015-samsung-a51-6-128.html
Realme XT (4/64) [Blue Colour],"19,500",https://www.clickbd.com/bangladesh/2703899-realme-xt-4-64-blue-colour.html
Samsung note 9,"43,000",https://www.clickbd.com/bangladesh/2703829-samsung-note-9.html
Vivo Y12 (3gb/64gb-Burgundy Red),"15,000",https://www.clickbd.com/bangladesh/2703692-vivo-y12-3gb-64gb-burgundy-red.html
Xiaomi Redmi 4A,"3,800",https://www.clickbd.com/bangladesh/2703376-xiaomi-redmi-4a.html
Western D46 4 Sim Mobile Phone with 1 Year Warranty,"1,599",https://www.clickbd.com/bangladesh/2703278-western-d46-4-sim-mobile-phone-with-1-year-warranty.html
Titanic T7 Banana phone Dual Sim With Warranty,"1,350",https://www.clickbd.com/bangladesh/2703276-titanic-t7-banana-phone-dual-sim-with-warranty.html
,,https://www.clickbd.com/search?category=mobile-phones&page=240
icon i71 Mini Phone Dual Sim With Warranty,"1,399",https://www.clickbd.com/bangladesh/2703236-icon-i71-mini-phone-dual-sim-with-warranty.html
Xiaomi Redmi 5 (Global version),"7,500",https://www.clickbd.com/bangladesh/2703191-xiaomi-redmi-5-global-version.html
Samsung Galaxy A51,"25,000",https://www.clickbd.com/bangladesh/2702656-samsung-galaxy-a51.html
Maximus M80,800,https://www.clickbd.com/bangladesh/2702525-maximus-m80.html
Marlax MX110 phone for sale,"4,500",https://www.clickbd.com/bangladesh/2702514-marlax-mx110-phone-for-sale.html
"Oppo F1 plus 64GB Rose gold,Full Box","4,000",https://www.clickbd.com/bangladesh/2702246-oppo-f1-plus-64gb-rose-gold-full-box.html
Oneplus 5T 8+128GB Midnight Black,"22,000",https://www.clickbd.com/bangladesh/2702233-oneplus-5t-8-128gb-midnight-black.html
V75,"2,799",https://www.clickbd.com/bangladesh/2701904-v75.html
HTC Uplay,"7,000",https://www.clickbd.com/bangladesh/2701861-htc-uplay.html
Galaxy S6,"7,200",https://www.clickbd.com/bangladesh/2701802-galaxy-s6.html
xiaomi mi play 4/64,"5,900",https://www.clickbd.com/bangladesh/2701722-xiaomi-mi-play-4-64.html
Samsung galaxy note 10 plus,"66,000",https://www.clickbd.com/bangladesh/2701472-samsung-galaxy-note-10-plus.html
"Samsung Galaxy S20+ (Cloud Blue, 128 GB) (8 GB RAM)","50,000",https://www.clickbd.com/bangladesh/2701392-samsung-galaxy-s20-cloud-blue-128-gb-8-gb-ram.html
Samsung M40 «Intact Full Box»,"19,500",https://www.clickbd.com/bangladesh/2701214-samsung-m40-intact-full-box.html
,,https://www.clickbd.com/search?category=mobile-phones&page=270
Samsung M40 «Intact Full Box»,"19,500",https://www.clickbd.com/bangladesh/2701213-samsung-m40-intact-full-box.html
Galaxy A50s 6/128,"20,000",https://www.clickbd.com/bangladesh/2701079-galaxy-a50s-6-128.html
Asus zeonfone selfie 5,"11,000",https://www.clickbd.com/bangladesh/2700965-asus-zeonfone-selfie-5.html
POCO F1 (6/128) Gb,"15,500",https://www.clickbd.com/bangladesh/2700593-poco-f1-6-128-gb.html
Xiaomi Redmin Note 4X-3GB RAM & 32GB ROM,"8,500",https://www.clickbd.com/bangladesh/2700080-xiaomi-redmin-note-4x-3gb-ram-32gb-rom.html
Samsung J2 Pro 2019,"6,000",https://www.clickbd.com/bangladesh/2699398-samsung-j2-pro-2019.html
INTEX AQUA SLICE II   (URGENT SELL),"2,999",https://www.clickbd.com/bangladesh/2699380-intex-aqua-slice-ii-urgent-sell.html
Samsung J7 (16),"1,500",https://www.clickbd.com/bangladesh/2699343-samsung-j7-16.html
,,https://www.clickbd.com/search?category=mobile-phones&page=270
Xiaomi Non-Contact Infrared Thermo Meter || 01756812104,"5,000",https://www.clickbd.com/bangladesh/2699208-xiaomi-non-contact-infrared-thermo-meter-01756812104.html
Xiaomi Non Contact Infrared Thermometer || 01756812104 ||,"5,000",https://www.clickbd.com/bangladesh/2699205-xiaomi-non-contact-infrared-thermometer-01756812104.html
Samsung galaxy A20s,"14,000",https://www.clickbd.com/bangladesh/2699188-samsung-galaxy-a20s.html
Mi A1,"9,500",https://www.clickbd.com/bangladesh/2699009-mi-a1.html
"Realme X2 (Pearl Green, 64 GB)  (4 GB RAM)","28,000",https://www.clickbd.com/bangladesh/2698929-realme-x2-pearl-green-64-gb-4-gb-ram.html
"Redmi Note 8 Pro (Gamma Green, 128 GB)  (6 GB RAM)","19,500",https://www.clickbd.com/bangladesh/2698928-redmi-note-8-pro-gamma-green-128-gb-6-gb-ram.html
"Redmi Note 9 Pro (Glacier White, 64GB)  (4 GB RAM)","22,000",https://www.clickbd.com/bangladesh/2698926-redmi-note-9-pro-glacier-white-64gb-4-gb-ram.html
"Redmi Note 9 Pro Max (Black, 64 GB)  (4 GB RAM)","24,000",https://www.clickbd.com/bangladesh/2698924-redmi-note-9-pro-max-black-64-gb-4-gb-ram.html
,,https://www.clickbd.com/search?category=mobile-phones&page=270
"Samsung Galaxy Z Flip (Black, 8GB RAM, 256GB Storage )","1,35,000",https://www.clickbd.com/bangladesh/2698923-samsung-galaxy-z-flip-black-8gb-ram-256gb-storage.html
"Samsung Galaxy A70s (Black, 128 GB)  (6 GB RAM)","32,000",https://www.clickbd.com/bangladesh/2698922-samsung-galaxy-a70s-black-128-gb-6-gb-ram.html
"Samsung Galaxy S20+ (Cloud Blue, 128 GB)  (8 GB RAM)","90,000",https://www.clickbd.com/bangladesh/2698918-samsung-galaxy-s20-cloud-blue-128-gb-8-gb-ram.html
Samsung Galaxy S20 Ultra (Cosmic Gray 128 GB)  (12 GB RAM),"1,20,000",https://www.clickbd.com/bangladesh/2698916-samsung-galaxy-s20-ultra-cosmic-gray-128-gb-12-gb-ram.html
Samsung Galaxy Note 10 Plus ( 256 GB) (12 GB RAM),"84,500",https://www.clickbd.com/bangladesh/2698915-samsung-galaxy-note-10-plus-256-gb-12-gb-ram.html
Vivo Y11,"7,500",https://www.clickbd.com/bangladesh/2698664-vivo-y11.html
Samsung galaxy S10 plus,"50,000",https://www.clickbd.com/bangladesh/2698578-samsung-galaxy-s10-plus.html
Galaxy Note 5,"10,500",https://www.clickbd.com/bangladesh/2698395-galaxy-note-5.html
iPhone 6 Plus 64gb,"17,000",https://www.clickbd.com/bangladesh/2698141-iphone-6-plus-64gb.html
Galaxy A50,"17,500",https://www.clickbd.com/bangladesh/2698084-galaxy-a50.html
Walton H8 Pro 3/32,"6,500",https://www.clickbd.com/bangladesh/2697509-walton-h8-pro-3-32.html
Symphony V46 Black,"2,500",https://www.clickbd.com/bangladesh/2697465-symphony-v46-black.html
Samsung galaxy note 5   4/64,"19,000",https://www.clickbd.com/bangladesh/2697340-samsung-galaxy-note-5-4-64.html
Vivo Y91C 2GB|32GB New Mobile Phone,"10,500",https://www.clickbd.com/bangladesh/2697178-vivo-y91c-2gb-32gb-new-mobile-phone.html
,,https://www.clickbd.com/search?category=mobile-phones&page=300
iPhone 6 64,"14,500",https://www.clickbd.com/bangladesh/2696984-iphone-6-64.html
Xiaomi Redmi Not 8,"15,500",https://www.clickbd.com/bangladesh/2696851-xiaomi-redmi-not-8.html
Xiaomi Redmi Not 8,"15,500",https://www.clickbd.com/bangladesh/2696850-xiaomi-redmi-not-8.html
"Galaxy Note9 , 6GB/128GB, Dual Sim","35,000",https://www.clickbd.com/bangladesh/2696634-galaxy-note9-6gb-128gb-dual-sim.html
Original LG G4 Phone,"3,500",https://www.clickbd.com/bangladesh/2696204-original-lg-g4-phone.html
Vivo Y15 4/64 5000 mAh battery,"13,500",https://www.clickbd.com/bangladesh/2696018-vivo-y15-4-64-5000-mah-battery.html
Samsung Grand Prime,"4,000",https://www.clickbd.com/bangladesh/2695611-samsung-grand-prime.html
Oneplus 7T (8/128GB),"45,999",https://www.clickbd.com/bangladesh/2695355-oneplus-7t-8-128gb.html
,,https://www.clickbd.com/search?category=mobile-phones&page=300
Apple ipad 7th Generation 128GB Only Wifi,"46,999",https://www.clickbd.com/bangladesh/2695353-apple-ipad-7th-generation-128gb-only-wifi.html
M30s,"21,000",https://www.clickbd.com/bangladesh/2695287-m30s.html
Huawei P40 Pro 256GB Storage 8GB Ram 5G Smartphone,"45,000",https://www.clickbd.com/bangladesh/2695254-huawei-p40-pro-256gb-storage-8gb-ram-5g-smartphone.html
Huawei P40 Pro 256GB Storage 8GB Ram 5G Smartphone,"45,000",https://www.clickbd.com/bangladesh/2695255-huawei-p40-pro-256gb-storage-8gb-ram-5g-smartphone.html
Apple iphone 11 Pro (4/64GB) (Gold),"1,14,999",https://www.clickbd.com/bangladesh/2695171-apple-iphone-11-pro-4-64gb-gold.html
Samsung Galaxy S10+ (8/128GB) (Blue),"64,999",https://www.clickbd.com/bangladesh/2695167-samsung-galaxy-s10-8-128gb-blue.html
Samsung Galaxy Fold (12/512GB) (Silver),"1,55,999",https://www.clickbd.com/bangladesh/2695163-samsung-galaxy-fold-12-512gb-silver.html
Samsung Galaxy Z Flip (8/256GB) (Black),"1,38,999",https://www.clickbd.com/bangladesh/2695159-samsung-galaxy-z-flip-8-256gb-black.html
,,https://www.clickbd.com/search?category=mobile-phones&page=300
Galaxy Note 8,"22,000",https://www.clickbd.com/bangladesh/2695041-galaxy-note-8.html
Iphone se 32GB silver Unlocked,"17,000",https://www.clickbd.com/bangladesh/2695007-iphone-se-32gb-silver-unlocked.html
Redmi Note 8,"10,500",https://www.clickbd.com/bangladesh/2694894-redmi-note-8.html
Samsung Galaxy A6+,"9,800",https://www.clickbd.com/bangladesh/2694344-samsung-galaxy-a6.html
Apple iPhone 7 128 gb,"17,500",https://www.clickbd.com/bangladesh/2694268-apple-iphone-7-128-gb.html
iphon6,"12,000",https://www.clickbd.com/bangladesh/2694140-iphon6.html
Samsung Galaxy S9 Plus 64gb USA,"34,000",https://www.clickbd.com/bangladesh/2694094-samsung-galaxy-s9-plus-64gb-usa.html
Google Nexus 6p,"12,500",https://www.clickbd.com/bangladesh/2694076-google-nexus-6p.html
Samsung Galaxy S5 LTE,"4,900",https://www.clickbd.com/bangladesh/2694073-samsung-galaxy-s5-lte.html
Samsung Galaxy M31 6/64 Intact Brandnew,"22,000",https://www.clickbd.com/bangladesh/2694030-samsung-galaxy-m31-6-64-intact-brandnew.html
Samsung A5,"7,000",https://www.clickbd.com/bangladesh/2693922-samsung-a5.html
Oppo A37,"14,000",https://www.clickbd.com/bangladesh/2693803-oppo-a37.html
Symphony M1,"2,000",https://www.clickbd.com/bangladesh/2693788-symphony-m1.html
nokia 230 dual sim,"2,850",https://www.clickbd.com/bangladesh/2693738-nokia-230-dual-sim.html
,,https://www.clickbd.com/search?category=mobile-phones&page=330
nokia 3310,"3,550",https://www.clickbd.com/bangladesh/2693737-nokia-3310.html
Realme C3 intact,"11,900",https://www.clickbd.com/bangladesh/2693736-realme-c3-intact.html
dgvo DGVO-G900e wakitaki mobile,"3,550",https://www.clickbd.com/bangladesh/2693707-dgvo-dgvo-g900e-wakitaki-mobile.html
xiaomi qin 1s global,"3,250",https://www.clickbd.com/bangladesh/2693703-xiaomi-qin-1s-global.html
xiaomi qin 1s global,"3,250",https://www.clickbd.com/bangladesh/2693701-xiaomi-qin-1s-global.html
samsung galaxy A01 65% off,"5,500",https://www.clickbd.com/bangladesh/2693700-samsung-galaxy-a01-65-off.html
Samsung Galaxy A10  65% off,"6,500",https://www.clickbd.com/bangladesh/2693696-samsung-galaxy-a10-65-off.html
Realme C3,"6,500",https://www.clickbd.com/bangladesh/2693688-realme-c3.html
,,https://www.clickbd.com/search?category=mobile-phones&page=330
Iphone 4. 4s. 5. 5s Disply,"1,000",https://www.clickbd.com/bangladesh/2693684-iphone-4-4s-5-5s-disply.html
OnePlus 2 4gb 64gb,"7,500",https://www.clickbd.com/bangladesh/2693535-oneplus-2-4gb-64gb.html
iphone xs gold 256 gb,"59,000",https://www.clickbd.com/bangladesh/2693513-iphone-xs-gold-256-gb.html
note 4x,"4,500",https://www.clickbd.com/bangladesh/2693284-note-4x.html
LG G6 4/32,"5,500",https://www.clickbd.com/bangladesh/2693108-lg-g6-4-32.html
SAMSUNG Galaxy A10s 2/32GB,"12,400",https://www.clickbd.com/bangladesh/2693056-samsung-galaxy-a10s-2-32gb.html
আইফোন/icloud আনলক সার্ভিস,"12,34,567",https://www.clickbd.com/bangladesh/2693023-icloud.html
আইফোন/icloud আনলক সার্ভিস,"12,34,567",https://www.clickbd.com/bangladesh/2693022-icloud.html
,,https://www.clickbd.com/search?category=mobile-phones&page=330
Samsung Galaxy M30s 4/64 6000mAh PRICE IN BD,"21,500",https://www.clickbd.com/bangladesh/2692946-samsung-galaxy-m30s-4-64-6000mah-price-in-bd.html
Samsung Galaxy A50s 6/128 Malaysia PRICE IN BD,"25,500",https://www.clickbd.com/bangladesh/2692934-samsung-galaxy-a50s-6-128-malaysia-price-in-bd.html
OnePlus 7T 256GB PRICE IN BD,"53,000",https://www.clickbd.com/bangladesh/2692933-oneplus-7t-256gb-price-in-bd.html
Iphone 6s plus 64 gb. Pink Rose,"17,000",https://www.clickbd.com/bangladesh/2692906-iphone-6s-plus-64-gb-pink-rose.html
Galaxy S20 Ultra 5G 128GB Cosmic Grey | Sealed & Unlocked AU,"99,999",https://www.clickbd.com/bangladesh/2692821-galaxy-s20-ultra-5g-128gb-cosmic-grey-sealed-unlocked-au.html
Huawei Y 625,"4,000",https://www.clickbd.com/bangladesh/2692744-huawei-y-625.html
Huawei Y 625,"4,000",https://www.clickbd.com/bangladesh/2692743-huawei-y-625.html
